sample length
ERX8207796 4451
ERX8207799 4451
ERX8207802 747
ERX8207803 747
ERX8207807 1352
ERX8207807 710
ERX8207816 747
ERX8207822 747
ERX8207826 710
ERX8207831 1285
ERX8207834 747
ERX8207836 747
ERX8207837 747
ERX8207838 710
ERX8207842 747
ERX8207846 747
ERX8207854 747
ERX8207855 710
ERX8207861 747
ERX8207863 747
ERX8207864 747
ERX8207866 747
ERX8207868 747
ERX8207880 710
ERX8520066 4459
ERX8673574 4455
ERX8673581 4455
ERX8673582 4455
ERX8673586 742
ERX8733989 1025
ERX8733989 587
ERX8733989 803
ERX8733990 1081
ERX8733990 436
ERX8733990 4457
ERX8733991 1081
ERX8733991 436
ERX8733991 4455
ERX8733992 1081
ERX8733992 4455
ERX8733993 1081
ERX8733993 4455
ERX8733994 1081
ERX8733994 4455
ERX8733995 4455
ERX8733997 4455
ERX8733998 1104
ERX8734013 4455
ERX8734014 158
ERX8734014 4455
ERX8734015 158
ERX8734015 4455
ERX8734015 818
ERX8734016 158
ERX8734016 4457
ERX8734017 158
ERX8734017 4455
ERX8734018 1254
ERX8734018 158
ERX8734018 4455
ERX8734019 1254
ERX8734019 158
ERX8734019 4455
ERX8734024 4455
ERX8734025 4455
ERX8734026 4455
ERX8734027 4457
ERX8734028 4455
ERX8734029 4455
ERX8734031 4455
ERX8734034 4455
ERX8734038 4455
ERX8734039 4455
ERX8734041 3984
ERX8734054 305
ERX8734070 4206
ERX909808 4446
ERX909809 4446
ERX909810 4446
ERX909811 158
ERX909811 4446
ERX909811 821
ERX909821 4446
ERX909825 4446
ERX909830 4446
ERX909833 4446
ERX909834 1081
ERX909834 3985
ERX909834 871
ERX909837 4446
ERX909838 4446
ERX909841 4447
ERX909844 4446
ERX909845 4447
ERX909847 4446
ERX909856 4446
ERX909860 4446
ERX909872 4446
ERX909874 4446
ERX909877 4446
ERX909878 4446
ERX909879 4446
ERX909880 4446
ERX909885 4446
ERX909889 4446
ERX910044 747
ERX910049 747
ERX910051 747
ERX910052 747
ERX910053 4446
ERX910057 4206
ERX910058 3583
ERX910058 821
ERX910059 3583
ERX910059 821
ERX910061 747
ERX910062 747
ERX910735 747
ERX910737 4441
ERX910739 747
ERX910748 747
ERX910752 710
ERX910753 710
ERX910754 710
ERX910755 3423
ERX910755 710
ERX910759 710
ERX910770 710
ERX910772 3459
ERX910772 710
ERX910775 710
ERX910778 710
ERX910779 710
ERX910790 747
ERX910792 3423
ERX910792 710
ERX910794 3423
ERX910794 747
ERX910795 4206
ERX910798 747
ERX910801 710
ERX910809 710
ERX910812 710
ERX910819 747
ERX910820 4441
ERX910820 710
ERX910821 747
ERX9215685 4457
ERX9215686 4457
ERX926286 710
ERX926288 710
ERX926289 160
ERX926290 160
ERX926291 4456
ERX926292 4456
ERX926301 4447
ERX926303 3620
ERX926303 710
ERX926305 4447
ERX926306 4447
ERX926307 4447
ERX926309 810
ERX926322 4446
ERX926324 4446
ERX926328 4446
ERX926334 4446
ERX926381 710
ERX926383 710
ERX926384 160
ERX926385 160
ERX926386 4456
ERX926387 4456
ERX926396 4447
ERX926398 3620
ERX926398 710
ERX926400 4447
ERX926401 4447
ERX926402 4447
ERX926404 821
ERX926417 4446
ERX926419 4446
ERX926423 4446
ERX926429 4446
ERX926727 747
ERX926729 710
ERX926731 710
ERX926732 710
ERX926733 710
ERX926733 917
ERX926734 747
ERX926737 747
ERX926748 747
ERX926749 747
ERX926758 710
ERX926759 710
ERX926761 710
ERX926770 3423
ERX926770 747
ERX926773 710
ERX926774 747
ERX926779 710
ERX926780 3423
ERX926780 747
ERX926788 710
ERX926789 710
ERX926790 710
ERX926798 710
ERX926802 3423
ERX926802 710
ERX926803 710
ERX926809 4441
ERX926809 710
ERX9290423 710
ERX9290424 710
ERX9290425 747
ERX9290426 710
ERX9290427 710
ERX9290428 710
ERX9290429 747
ERX9290430 747
ERX9290431 710
ERX9290432 747
ERX9290433 706
ERX9290435 710
ERX9290437 710
ERX9290439 747
ERX9290440 710
ERX9290441 747
ERX9290442 710
ERX9290443 710
ERX9290444 710
ERX9290445 710
ERX9290446 710
ERX9290447 747
ERX942819 747
ERX942820 747
ERX942821 710
ERX942822 710
ERX942823 710
ERX942824 710
ERX942825 710
ERX942826 710
ERX942827 710
ERX942828 710
ERX942829 710
ERX942830 710
ERX942835 710
ERX942836 710
ERX942850 747
ERX942851 710
ERX942855 747
ERX942856 710
ERX942866 710
ERX942868 747
ERX942869 710
ERX942880 710
ERX942881 747
ERX942885 710
ERX942893 747
ERX942894 706
ERX942895 710
ERX947717 4453
ERX947717 72
ERX947718 747
ERX947719 747
ERX947720 710
ERX947721 747
ERX949966 747
ERX949968 710
ERX949970 710
ERX949975 747
ERX949980 710
ERX949981 747
ERX949982 3461
ERX949982 710
ERX949983 4206
ERX949987 3461
ERX949987 710
ERX949993 3459
ERX949993 711
ERX949994 710
ERX949997 710
ERX950000 747
ERX950001 710
ERX950002 3456
ERX950002 711
ERX950003 710
ERX950006 747
ERX950009 1112
ERX950012 3423
ERX950012 710
ERX950017 3036
ERX950019 710
ERX950020 710
ERX950021 710
ERX950022 710
ERX950025 747
ERX950026 710
ERX950028 710
ERX950029 710
ERX950032 2482
ERX950034 3459
ERX950034 710
ERX950035 747
ERX950037 3036
ERX950039 3461
ERX950039 710
ERX950040 3423
ERX950040 747
ERX950041 710
ERX950042 747
ERX950045 710
ERX950047 710
ERX950048 710
ERX950053 747
ERX950055 710
ERX950060 4441
ERX950060 710
ERX950063 710
ERX950065 710
ERX950066 710
ERX950067 747
ERX950068 710
ERX950069 710
ERX950070 747
ERX950071 1173
ERX950071 306
ERX950073 710
ERX950074 4441
ERX950087 710
ERX950091 710
ERX950092 710
ERX950094 710
ERX950095 710
ERX950100 710
ERX950101 710
ERX950102 710
ERX950104 710
ERX950105 710
ERX950107 710
ERX950111 747
ERX950112 747
ERX950115 710
ERX950117 1202
ERX950117 1332
ERX950118 710
ERX950119 710
ERX950120 710
ERX950123 747
ERX950124 710
ERX950127 710
ERX950128 710
ERX950129 747
ERX950131 747
ERX950132 710
ERX950135 710
ERX950140 710
ERX950143 710
ERX950147 747
ERX950149 710
ERX950150 710
ERX950151 4441
ERX950151 710
ERX956356 3456
ERX956356 711
ERX956357 710
ERX956360 4441
ERX956360 710
ERX956361 710
ERX956364 3461
ERX956364 710
ERX956365 710
ERX956366 710
ERX956367 710
ERX956368 710
ERX956371 4420
ERX956371 747
ERX956376 747
ERX956380 747
ERX956382 747
ERX956384 747
ERX956385 710
ERX956386 747
ERX956387 710
ERX956389 747
ERX956390 2847
ERX956392 710
ERX956393 710
ERX956395 747
ERX956396 3423
ERX956396 747
ERX956397 710
ERX956400 747
ERX956402 710
ERX956406 747
ERX956407 747
ERX956415 710
ERX956417 747
ERX956421 3456
ERX956421 710
ERX956423 710
ERX956424 2482
ERX956425 747
ERX956426 710
ERX956429 710
ERX956430 2482
ERX956432 747
ERX956439 710
ERX956441 747
ERX956443 747
ERX956445 747
ERX956449 710
ERX956451 710
ERX956454 710
ERX956455 3948
ERX956455 710
ERX956456 710
ERX956457 710
ERX956461 747
ERX956464 710
ERX956467 747
ERX956480 710
ERX956483 747
ERX956488 710
ERX956489 747
ERX956491 3459
ERX956491 710
ERX956493 710
ERX956494 710
ERX956500 710
ERX956502 710
ERX956504 710
ERX956507 747
ERX956508 747
ERX956513 710
ERX956517 747
ERX956519 710
ERX956520 710
ERX956526 747
ERX956530 710
ERX956532 710
ERX956533 747
ERX956534 747
ERX956537 747
ERX956539 747
ERX956540 4441
ERX956540 710
ERX956542 710
ERX956548 4441
ERX956549 3423
ERX956549 747
ERX956552 710
ERX956557 4441
ERX956559 4441
ERX956569 747
ERX956571 710
ERX956573 710
ERX956575 710
ERX956576 710
ERX956579 747
ERX956587 747
ERX956588 710
ERX956589 747
ERX956590 710
ERX956592 747
ERX956594 710
ERX956596 710
ERX956600 710
ERX956605 710
ERX956613 710
ERX956616 710
ERX956618 747
ERX956620 710
ERX956627 3423
ERX956627 747
ERX956629 710
ERX956630 1335
ERX956632 710
ERX956633 710
ERX956634 3455
ERX956634 710
ERX956635 4441
ERX956635 710
ERX956636 710
ERX956639 710
ERX956641 4441
ERX956643 710
ERX956649 710
ERX956651 710
ERX956652 747
ERX956655 710
ERX956656 3423
ERX956656 710
ERX956660 710
ERX956663 747
ERX956665 710
ERX956672 710
ERX956673 747
ERX956675 710
ERX956677 747
ERX956684 4441
ERX956687 747
ERX956691 710
ERX956695 4441
ERX956696 710
ERX956706 747
ERX956709 710
ERX956711 710
ERX956719 710
ERX956722 710
ERX956724 710
ERX956728 4441
ERX956728 710
ERX956729 3423
ERX956729 747
ERX956732 710
ERX956735 747
ERX956736 710
ERX956737 3455
ERX956737 710
ERX956738 747
ERX956741 3423
ERX956741 747
ERX956745 710
ERX956746 710
ERX956753 747
ERX956757 710
ERX956760 3459
ERX956760 710
ERX956762 710
ERX956764 747
ERX956765 3423
ERX956765 710
ERX956768 710
ERX956769 710
ERX956773 710
ERX956776 710
ERX956777 710
ERX956778 747
ERX956780 747
ERX956785 710
ERX956786 160
ERX956786 710
ERX956789 4441
ERX956794 710
ERX956796 3423
ERX956796 747
ERX956797 747
ERX956802 710
ERX956803 710
ERX956805 3423
ERX956805 747
ERX956809 710
ERX956811 3461
ERX956811 710
ERX956812 710
ERX956813 710
ERX956814 710
ERX956816 710
ERX956817 710
ERX956820 710
ERX956823 4441
ERX956823 710
ERX956827 710
ERX979770 747
ERX979771 747
ERX979772 747
ERX979773 747
ERX979774 747
ERX979775 747
ERX979776 747
ERX979777 747
ERX979778 747
ERX979779 747
ERX979781 747
ERX979782 747
ERX979783 747
ERX979785 747
ERX979786 747
ERX979790 710
ERX979791 747
ERX979792 747
ERX979793 747
ERX979794 747
ERX979795 747
ERX979796 747
ERX979797 710
ERX979798 747
ERX979799 747
ERX979800 747
ERX979801 747
ERX979802 747
ERX979803 747
ERX979804 747
ERX979805 747
ERX979806 747
ERX979807 747
ERX979808 747
ERX979809 747
ERX979810 747
ERX979811 747
ERX979812 747
ERX979813 747
ERX979814 747
ERX979815 747
ERX979816 747
ERX979817 747
ERX979818 747
ERX979819 747
ERX979820 747
ERX979821 747
ERX979822 747
ERX979823 710
ERX979824 747
ERX979825 747
ERX979826 747
ERX979827 747
ERX979828 747
ERX979829 747
ERX979830 747
ERX979831 747
ERX979832 747
ERX979833 747
ERX979834 747
ERX979835 747
ERX979836 747
ERX979837 747
ERX979838 747
ERX979839 747
ERX979840 747
ERX979841 747
ERX979842 747
ERX979843 747
ERX979844 747
ERX979845 747
ERX979846 747
ERX979847 747
ERX979848 747
ERX979909 4447
ERX979910 4447
ERX979913 4447
ERX979914 4447
ERX979916 4447
ERX979917 4447
ERX979918 4447
ERX979919 4447
ERX979927 4447
ERX980152 710
ERX980163 710
ERX980164 710
ERX980166 710
ERX980167 747
ERX980168 710
ERX980169 3461
ERX980169 710
ERX980171 747
ERX980174 710
ERX980183 710
ERX980186 747
ERX980189 4441
ERX980190 3423
ERX980190 747
ERX980195 747
ERX980201 747
ERX980205 3423
ERX980205 710
ERX980206 495
ERX980215 747
ERX980216 710
ERX980217 747
ERX980219 3461
ERX980219 710
ERX980220 710
ERX980222 710
ERX980226 710
ERX980227 710
ERX980228 747
ERX980230 710
ERX980237 710
ERX980238 3423
ERX980238 747
ERX980239 4441
ERX980239 710
ERX980242 710
ERX980244 3423
ERX980244 747
ERX980247 710
ERX980248 747
ERX980254 747
ERX980257 710
ERX980258 3461
ERX980258 710
ERX980260 710
ERX980261 710
ERX980263 710
ERX980264 710
ERX980265 747
ERX980266 710
ERX980267 747
ERX980268 4450
ERX980270 4455
ERX980271 710
ERX980275 710
ERX980278 710
ERX980282 710
ERX980284 710
ERX980292 710
ERX980293 3423
ERX980293 747
ERX980296 4441
ERX980299 747
ERX980303 710
ERX980304 747
ERX980306 4441
ERX980306 710
ERX980312 747
ERX980313 710
ERX980314 710
ERX980319 747
ERX980322 4206
ERX980323 710
ERX980324 4441
ERX980324 710
ERX980327 747
ERX981472 1559
ERX981472 4455
ERX981473 4455
ERX981474 4457
SRX004564 710
SRX004574 710
SRX004579 710
SRX004586 4206
SRX004589 523
SRX004595 4441
SRX004595 710
SRX004728 4441
SRX004729 4441
SRX004731 4441
SRX004732 4444
SRX004734 4441
SRX004735 1129
SRX004735 1447
SRX004735 559
SRX004735 796
SRX004736 1535
SRX004737 4394
SRX004739 4377
SRX004740 4441
SRX004965 4419
SRX004966 4441
SRX004967 1189
SRX004967 1215
SRX004967 1948
SRX005428 4441
SRX007477 710
SRX007668 201
SRX007675 710
SRX007676 523
SRX007678 710
SRX007679 710
SRX007683 495
SRX007684 710
SRX007685 710
SRX007686 710
SRX007687 710
SRX007693 710
SRX007694 710
SRX007695 710
SRX007696 710
SRX007697 710
SRX007698 710
SRX007712 710
SRX007713 710
SRX007714 710
SRX031458 710
SRX031534 710
SRX035994 4458
SRX036307 1483
SRX036307 2950
SRX076326 710
SRX076629 1348
SRX076629 710
SRX076792 710
SRX076796 710
SRX076944 710
SRX084530 710
SRX085180 710
SRX096306 710
SRX096308 710
SRX096312 710
SRX10078841 710
SRX10078842 710
SRX10078844 710
SRX10078845 710
SRX10078846 710
SRX10078847 710
SRX10078848 710
SRX10078849 710
SRX10078850 710
SRX10078851 1105
SRX10078851 710
SRX10078853 710
SRX10078854 710
SRX10078855 495
SRX10078856 710
SRX10078857 710
SRX10078858 710
SRX10078860 710
SRX10078861 710
SRX10078862 710
SRX10078863 710
SRX10078864 710
SRX10078865 710
SRX10099953 710
SRX10099954 747
SRX10099955 710
SRX10120759 710
SRX10120760 710
SRX10120764 747
SRX10120765 747
SRX10120766 710
SRX10120769 747
SRX10120774 4453
SRX10120774 72
SRX10120780 710
SRX10120783 710
SRX10120784 747
SRX10120785 710
SRX10120787 747
SRX10120791 4441
SRX10120794 710
SRX10120797 1332
SRX10120797 747
SRX10120798 710
SRX10120799 747
SRX10120800 3772
SRX10120800 710
SRX10120803 710
SRX10120804 747
SRX10120805 747
SRX10120806 747
SRX10120808 747
SRX10120964 747
SRX10120966 1332
SRX10120966 4441
SRX10120966 710
SRX10120969 747
SRX10120979 747
SRX10120984 160
SRX10120984 747
SRX10120990 710
SRX10120991 3840
SRX10120991 710
SRX10120995 747
SRX10120996 747
SRX10120997 747
SRX10120999 710
SRX10121000 747
SRX10121006 710
SRX10121008 747
SRX10121012 747
SRX10121014 710
SRX10121017 747
SRX10121019 710
SRX10121021 747
SRX10121026 747
SRX10121032 710
SRX10121033 747
SRX10121034 747
SRX10121035 4441
SRX10121036 747
SRX10121038 710
SRX10121041 710
SRX10154032 4463
SRX10154033 520
SRX10154033 619
SRX10154033 855
SRX10154033 898
SRX10154034 1170
SRX10154034 821
SRX10154035 710
SRX10154036 747
SRX10154038 1177
SRX10154040 4441
SRX10154041 710
SRX10154044 4445
SRX10154044 710
SRX10154045 4470
SRX10154047 710
SRX10154049 747
SRX10154053 4457
SRX10154053 710
SRX10154054 710
SRX10154055 3831
SRX10154059 4455
SRX10154060 710
SRX10154062 747
SRX10154063 4450
SRX10154063 710
SRX10154064 4446
SRX10154064 710
SRX10154067 835
SRX10154071 2495
SRX10186577 160
SRX10186585 4121
SRX10186585 72
SRX10186603 4123
SRX10186603 72
SRX10186611 1332
SRX10186611 72
SRX10186616 4121
SRX10186616 72
SRX10186623 4455
SRX10186623 72
SRX10186629 4455
SRX10186629 72
SRX10186663 4455
SRX10186663 72
SRX10186670 4455
SRX10186670 72
SRX10186692 1332
SRX10186692 72
SRX10186702 4455
SRX10186702 72
SRX10186706 4121
SRX10186706 72
SRX10186721 4455
SRX10186721 72
SRX10186731 172
SRX10186733 4455
SRX10186733 72
SRX10186738 4455
SRX10186738 72
SRX10186740 4123
SRX10186740 72
SRX10186743 4455
SRX10186743 72
SRX10186754 4123
SRX10186754 72
SRX10186758 72
SRX10186767 4455
SRX10186767 72
SRX10186768 4456
SRX10186768 72
SRX10186773 172
SRX10186777 4234
SRX10186777 72
SRX10186787 72
SRX10186789 4455
SRX10186789 72
SRX10186796 4123
SRX10186796 72
SRX10186797 4121
SRX10186797 72
SRX10186807 4120
SRX10186807 72
SRX10186809 4455
SRX10186809 72
SRX10186812 4455
SRX10186812 72
SRX10186826 4126
SRX10186826 72
SRX10186845 4120
SRX10186845 72
SRX10186849 1156
SRX10186849 1332
SRX10186849 2848
SRX10186849 72
SRX10186850 172
SRX10186860 1119
SRX10186860 1360
SRX10186860 2620
SRX10186860 72
SRX10186873 2660
SRX10186877 4455
SRX10186877 72
SRX10186879 4455
SRX10186879 72
SRX10186891 72
SRX10186893 4447
SRX10186898 4455
SRX10186898 72
SRX10186899 4455
SRX10186899 72
SRX10186905 1126
SRX10186905 3190
SRX10186905 72
SRX10186906 4455
SRX10186906 72
SRX10186907 160
SRX10186907 4121
SRX10186907 72
SRX10186910 4455
SRX10186910 72
SRX10186914 72
SRX10186945 4455
SRX10186945 72
SRX10186963 1332
SRX10186963 72
SRX10186967 4123
SRX10186967 72
SRX10186968 4455
SRX10186968 72
SRX10186974 72
SRX10186980 172
SRX10186983 172
SRX10186987 4455
SRX10186987 72
SRX10186993 4123
SRX10186993 72
SRX10186994 172
SRX10186995 160
SRX10186995 4120
SRX10186995 72
SRX10187003 4455
SRX10187003 72
SRX10187016 72
SRX10187062 4455
SRX10187062 72
SRX10187070 4122
SRX10187070 72
SRX10187074 4455
SRX10187074 72
SRX10187078 1332
SRX10187078 4123
SRX10187078 72
SRX10187083 72
SRX10187095 4455
SRX10187095 72
SRX10187121 4455
SRX10187121 72
SRX10187127 4455
SRX10187127 72
SRX10187158 4455
SRX10187158 72
SRX10187160 4455
SRX10187160 72
SRX10187167 4455
SRX10187167 72
SRX10187168 72
SRX10187176 4455
SRX10187176 72
SRX10187196 4455
SRX10187196 72
SRX10187200 4455
SRX10187200 72
SRX10187210 4123
SRX10187210 72
SRX10187222 172
SRX10187244 2689
SRX10187260 1880
SRX10187260 72
SRX10187264 4455
SRX10187264 72
SRX10187286 4120
SRX10187286 72
SRX10187301 72
SRX10187306 4455
SRX10187306 72
SRX10187309 4455
SRX10187309 72
SRX10187312 4455
SRX10187312 72
SRX10187313 4455
SRX10187313 72
SRX10187318 72
SRX10187321 4455
SRX10187321 72
SRX10187331 4439
SRX10187331 72
SRX10187364 172
SRX10205059 4455
SRX10205059 72
SRX10205066 4455
SRX10205093 4123
SRX10205093 72
SRX10205113 72
SRX10205132 4123
SRX10205132 72
SRX10205141 72
SRX10205159 72
SRX10205166 4120
SRX10205166 72
SRX10205168 72
SRX10205170 4456
SRX10205170 72
SRX10205186 4254
SRX10205186 72
SRX10205212 4258
SRX10205212 72
SRX10205227 4067
SRX10205227 72
SRX10205237 4120
SRX10205237 72
SRX10205248 4120
SRX10205248 72
SRX10205263 4455
SRX10205263 72
SRX10205281 4254
SRX10205281 72
SRX10205300 4455
SRX10205300 72
SRX10205323 4120
SRX10205323 72
SRX10205330 4264
SRX10205330 72
SRX10205341 4455
SRX10205341 72
SRX10205353 4455
SRX10205353 72
SRX10205363 72
SRX10205365 4457
SRX10205365 72
SRX10205381 4124
SRX10205381 72
SRX10205383 72
SRX10205396 4456
SRX10205396 72
SRX10205407 4455
SRX10205407 72
SRX10205411 4455
SRX10205411 72
SRX10205413 4121
SRX10205413 72
SRX10205414 72
SRX10205416 4121
SRX10205416 72
SRX10205421 4455
SRX10205421 72
SRX10205422 4455
SRX10205422 72
SRX10205426 4125
SRX10205426 72
SRX10205428 4455
SRX10205428 72
SRX10205434 1175
SRX10205437 1332
SRX10205439 1332
SRX10205439 72
SRX10205440 343
SRX10205443 72
SRX10205444 4455
SRX10205444 72
SRX10205459 72
SRX10205466 4455
SRX10205466 72
SRX10205494 72
SRX10205499 72
SRX10205507 4455
SRX10205507 72
SRX10205509 4121
SRX10205509 72
SRX10205515 4455
SRX10205515 72
SRX10205525 4125
SRX10205525 72
SRX10205535 72
SRX10205536 72
SRX10205555 4121
SRX10205555 72
SRX10207042 2793
SRX10207042 710
SRX10207043 710
SRX10207044 710
SRX10207045 710
SRX10207046 710
SRX10207047 710
SRX10207051 710
SRX10207052 710
SRX10207053 710
SRX10207055 710
SRX10207056 710
SRX10207058 710
SRX10207059 710
SRX10207062 747
SRX10207065 710
SRX10207071 2793
SRX10207071 710
SRX10207072 710
SRX10207073 710
SRX10207074 710
SRX10207075 710
SRX1027131 710
SRX1027179 710
SRX1027181 710
SRX1028489 710
SRX1028559 3836
SRX1028603 3836
SRX10344656 4450
SRX10344656 747
SRX10344659 747
SRX10344667 4260
SRX10344670 710
SRX10344671 710
SRX10344677 747
SRX10344683 3948
SRX10344687 160
SRX10344688 710
SRX10344695 2796
SRX10344703 747
SRX10344704 1306
SRX10344710 1335
SRX10344713 747
SRX10344718 4441
SRX10344718 747
SRX10344719 4506
SRX10344724 710
SRX10344725 747
SRX10344731 4441
SRX10344740 710
SRX10344744 710
SRX10344745 710
SRX10344750 710
SRX10344761 710
SRX10344771 747
SRX10344775 710
SRX10344782 710
SRX10344784 747
SRX10344785 747
SRX10344787 710
SRX10344788 1332
SRX10344788 747
SRX10344791 747
SRX10344808 747
SRX10344815 747
SRX10344827 747
SRX10344833 747
SRX10344834 1335
SRX10344850 747
SRX10344855 4442
SRX10344862 2911
SRX10344862 747
SRX10344865 710
SRX10344866 710
SRX10344883 710
SRX10344884 710
SRX10344886 747
SRX10344893 710
SRX10344896 710
SRX10344901 710
SRX10344903 710
SRX10344905 710
SRX10344913 710
SRX10344919 747
SRX10344923 710
SRX10344926 710
SRX10344929 747
SRX10344933 4441
SRX10344933 747
SRX10344936 747
SRX10344941 2816
SRX10344946 72
SRX10344954 710
SRX10344956 747
SRX10344958 4206
SRX10344960 710
SRX10344969 710
SRX10344972 710
SRX10344977 72
SRX10344977 747
SRX10344989 4441
SRX10344994 710
SRX10344999 710
SRX10345000 747
SRX10345009 3831
SRX10345014 160
SRX10345035 710
SRX10345044 710
SRX10345047 747
SRX10345050 710
SRX10345068 747
SRX10345069 710
SRX10345070 747
SRX10345073 747
SRX10345077 747
SRX10345086 710
SRX10345091 747
SRX10345101 710
SRX10345106 710
SRX10345114 710
SRX10345121 747
SRX10345122 747
SRX10345123 747
SRX10345128 747
SRX10345137 747
SRX10345141 4341
SRX10345141 747
SRX10345142 2808
SRX10345176 747
SRX10345179 710
SRX10345184 4441
SRX10345187 747
SRX10345190 747
SRX10345191 747
SRX10345197 4330
SRX10345197 710
SRX10345201 747
SRX10345202 3948
SRX10345202 710
SRX10345207 710
SRX10345216 4452
SRX10345216 747
SRX10345219 747
SRX10345224 1172
SRX10345226 710
SRX10345227 710
SRX10345229 710
SRX10345230 747
SRX10345231 747
SRX10345233 747
SRX10345237 710
SRX10345250 710
SRX10345256 4441
SRX10345257 710
SRX10345258 710
SRX10345259 747
SRX10345264 160
SRX10345264 61
SRX10345264 710
SRX10345271 747
SRX10345272 4450
SRX10345272 747
SRX10345274 747
SRX10345279 747
SRX10345284 4450
SRX10345284 747
SRX10345290 747
SRX10345291 2594
SRX10345291 747
SRX10345291 828
SRX10345293 747
SRX10345294 710
SRX10345296 710
SRX10345304 747
SRX10345306 710
SRX10345313 1068
SRX10345313 3384
SRX10345313 747
SRX10345329 710
SRX10345341 747
SRX10345348 4442
SRX10345365 747
SRX10345370 710
SRX10345373 710
SRX10345376 710
SRX10345398 710
SRX10345399 747
SRX10345410 710
SRX10345411 710
SRX10345415 710
SRX10345424 710
SRX10345425 4450
SRX10345425 710
SRX10345426 1332
SRX10345428 747
SRX10345431 747
SRX10345437 747
SRX10345441 710
SRX10345443 710
SRX10345460 4448
SRX10345460 747
SRX10345473 1173
SRX10345481 710
SRX10345486 710
SRX10345489 4449
SRX10345490 747
SRX10345493 4206
SRX10345499 710
SRX10345504 747
SRX10345520 747
SRX10345521 160
SRX10345525 747
SRX10345548 4439
SRX10345563 4441
SRX10345564 747
SRX10345577 710
SRX10345584 747
SRX10345590 1332
SRX10345590 3986
SRX10345591 747
SRX10345592 747
SRX10345601 747
SRX10345605 1173
SRX10345607 710
SRX10345611 710
SRX10345615 710
SRX10345618 710
SRX10345626 2816
SRX10345635 747
SRX10345636 710
SRX10345637 747
SRX10345640 747
SRX10345643 747
SRX10345647 710
SRX10345651 747
SRX10345657 747
SRX10345668 747
SRX10345669 4441
SRX10345675 710
SRX10345679 4459
SRX10345682 747
SRX10345685 747
SRX10345690 747
SRX10345692 747
SRX10345693 2151
SRX10345701 1332
SRX10345708 747
SRX10345716 710
SRX10345718 4450
SRX10345718 747
SRX10345719 4447
SRX10345719 747
